,X,t
63,-0.18523489932885906,2.5029108914847367
64,-0.16912751677852356,2.13145319013301
65,-0.15302013422818805,2.839985338827886
66,-0.13691275167785233,1.4809834985292627
67,-0.12080536912751683,1.5470948790967816
68,-0.10469798657718132,2.6212717929370317
69,-0.08859060402684582,2.1352351057446444
70,-0.0724832214765101,2.3653967378257796
71,-0.05637583892617459,2.164501779137085
72,-0.04026845637583909,2.1935289861768936
73,-0.024161073825503365,2.625314755164716
74,-0.008053691275167862,2.129771521422486
75,0.00805369127516764,2.4179230166799566
76,0.024161073825503365,0.7225943378926658
77,0.04026845637583887,1.5622623738500137
78,0.05637583892617437,1.3702642105953842
79,0.07248322147650987,2.284605318489037
80,0.0885906040268456,2.1817220745012715
81,0.1046979865771811,1.8780148037284807
82,0.1208053691275166,1.5555383380327361
83,0.13691275167785233,2.1151359437170782
84,0.15302013422818783,1.3227559780629865
85,0.16912751677852333,2.5637160896587163
86,0.18523489932885906,1.5985699098932111
87,0.20134228187919456,1.323823610434578
88,0.21744966442953007,1.9084131489014917
89,0.23355704697986557,1.9148331898333724
90,0.2496644295302013,2.396271729068018
91,0.2657718120805368,2.2810739859557083
92,0.2818791946308723,2.2435635428058545
93,0.297986577181208,1.7996282371355112
94,0.3140939597315435,1.8237329449419541
95,0.33020134228187903,1.82782353621646
96,0.34630872483221453,2.4798013513708574
97,0.36241610738255026,1.895696842548471
98,0.37852348993288576,1.1545855113617325
99,0.39463087248322126,2.7658445187356264
100,0.410738255033557,1.7554657504441846
101,0.4268456375838925,2.279766381743166
102,0.442953020134228,2.94517420759982
103,0.4590604026845637,2.816528462206617
104,0.4751677852348992,2.0444065821748096
105,0.4912751677852347,2.1256376677557323
106,0.5073825503355702,3.0485185667907873
107,0.523489932885906,3.124132356458978
108,0.5395973154362415,2.544028258317464
109,0.555704697986577,2.3806874531222832
110,0.5718120805369127,2.629384363000462
111,0.5879194630872482,2.217587335511317
112,0.6040268456375837,1.9700961321721187
113,0.6201342281879194,2.383533719009267
114,0.6362416107382549,2.904845182150815
115,0.6523489932885904,2.760465025654752
116,0.6684563758389259,1.837944069979696
117,0.6845637583892616,3.562550994449283
118,0.7006711409395971,3.6822702481295555
119,0.7167785234899327,3.6217572187012546
120,0.7328859060402684,3.482853066313316
121,0.7489932885906039,3.3701463477790297
122,0.7651006711409394,3.536612647987505
123,0.7812080536912751,4.144644218889577
124,0.7973154362416106,3.639584662166698
125,0.8134228187919461,3.314404883666066
126,0.8295302013422818,3.8661660281997188
127,0.8456375838926171,3.2989344888051093
128,0.8617449664429528,4.21013039286251
129,0.8778523489932886,4.075700568782506
130,0.8939597315436238,4.527196146999719
131,0.9100671140939596,5.949186399062286
132,0.9261744966442953,5.09830800655565
133,0.9422818791946306,5.400546733517189
134,0.9583892617449663,4.673138226374731
135,0.974496644295302,5.4088769352799675
136,0.9906040268456373,6.316230896446501
137,1.006711409395973,6.556786299126093
138,1.0228187919463083,6.539166364258989
139,1.038926174496644,7.668836418817963
140,1.0550335570469798,6.36544078239778
141,1.071140939597315,7.577281369521689
142,1.0872483221476508,7.058864936414507
143,1.1033557046979865,8.347540374501161
144,1.1194630872483218,6.944609716536989
145,1.1355704697986575,8.19415571655798
146,1.1516778523489932,9.344640046537998
147,1.1677852348993285,9.497466819623833
148,1.1838926174496642,10.366276882564106
149,1.2,10.101094354753068
